,Country,Date,Lat,Long,Recovered,Deaths,Confirmed
4007,"Korea, South",2020-02-23,36.0,128.0,18,6,602
4008,"Korea, South",2020-02-24,36.0,128.0,18,8,833
4009,"Korea, South",2020-02-25,36.0,128.0,22,10,977
4010,"Korea, South",2020-02-26,36.0,128.0,22,12,1261
4011,"Korea, South",2020-02-27,36.0,128.0,22,13,1766
4012,"Korea, South",2020-02-28,36.0,128.0,22,13,2337
4013,"Korea, South",2020-02-29,36.0,128.0,27,16,3150
4014,"Korea, South",2020-03-01,36.0,128.0,30,17,3736
4015,"Korea, South",2020-03-02,36.0,128.0,30,28,4335
4016,"Korea, South",2020-03-03,36.0,128.0,30,28,5186
4017,"Korea, South",2020-03-04,36.0,128.0,41,35,5621
4018,"Korea, South",2020-03-05,36.0,128.0,41,35,6088
4019,"Korea, South",2020-03-06,36.0,128.0,135,42,6593
4020,"Korea, South",2020-03-07,36.0,128.0,135,44,7041
4021,"Korea, South",2020-03-08,36.0,128.0,118,50,7314
4022,"Korea, South",2020-03-09,36.0,128.0,118,53,7478
4023,"Korea, South",2020-03-10,36.0,128.0,247,54,7513
4024,"Korea, South",2020-03-11,36.0,128.0,288,60,7755
4025,"Korea, South",2020-03-12,36.0,128.0,333,66,7869
4026,"Korea, South",2020-03-13,36.0,128.0,510,66,7979
4027,"Korea, South",2020-03-14,36.0,128.0,510,72,8086
4028,Kuwait,2020-01-22,29.5,47.75,0,0,0
4029,Kuwait,2020-01-23,29.5,47.75,0,0,0
4030,Kuwait,2020-01-24,29.5,47.75,0,0,0
4031,Kuwait,2020-01-25,29.5,47.75,0,0,0
4032,Kuwait,2020-01-26,29.5,47.75,0,0,0
4033,Kuwait,2020-01-27,29.5,47.75,0,0,0
4034,Kuwait,2020-01-28,29.5,47.75,0,0,0
4035,Kuwait,2020-01-29,29.5,47.75,0,0,0
4036,Kuwait,2020-01-30,29.5,47.75,0,0,0
4037,Kuwait,2020-01-31,29.5,47.75,0,0,0
4038,Kuwait,2020-02-01,29.5,47.75,0,0,0
4039,Kuwait,2020-02-02,29.5,47.75,0,0,0
4040,Kuwait,2020-02-03,29.5,47.75,0,0,0
4041,Kuwait,2020-02-04,29.5,47.75,0,0,0
4042,Kuwait,2020-02-05,29.5,47.75,0,0,0
4043,Kuwait,2020-02-06,29.5,47.75,0,0,0
4044,Kuwait,2020-02-07,29.5,47.75,0,0,0
4045,Kuwait,2020-02-08,29.5,47.75,0,0,0
4046,Kuwait,2020-02-09,29.5,47.75,0,0,0
4047,Kuwait,2020-02-10,29.5,47.75,0,0,0
4048,Kuwait,2020-02-11,29.5,47.75,0,0,0
4049,Kuwait,2020-02-12,29.5,47.75,0,0,0
4050,Kuwait,2020-02-13,29.5,47.75,0,0,0
4051,Kuwait,2020-02-14,29.5,47.75,0,0,0
4052,Kuwait,2020-02-15,29.5,47.75,0,0,0
4053,Kuwait,2020-02-16,29.5,47.75,0,0,0
4054,Kuwait,2020-02-17,29.5,47.75,0,0,0
4055,Kuwait,2020-02-18,29.5,47.75,0,0,0
4056,Kuwait,2020-02-19,29.5,47.75,0,0,0
4057,Kuwait,2020-02-20,29.5,47.75,0,0,0
4058,Kuwait,2020-02-21,29.5,47.75,0,0,0
4059,Kuwait,2020-02-22,29.5,47.75,0,0,0
4060,Kuwait,2020-02-23,29.5,47.75,0,0,0
4061,Kuwait,2020-02-24,29.5,47.75,0,0,1
4062,Kuwait,2020-02-25,29.5,47.75,0,0,11
4063,Kuwait,2020-02-26,29.5,47.75,0,0,26
4064,Kuwait,2020-02-27,29.5,47.75,0,0,43
4065,Kuwait,2020-02-28,29.5,47.75,0,0,45
4066,Kuwait,2020-02-29,29.5,47.75,0,0,45
4067,Kuwait,2020-03-01,29.5,47.75,0,0,45
4068,Kuwait,2020-03-02,29.5,47.75,0,0,56
4069,Kuwait,2020-03-03,29.5,47.75,0,0,56
4070,Kuwait,2020-03-04,29.5,47.75,0,0,56
4071,Kuwait,2020-03-05,29.5,47.75,0,0,58
4072,Kuwait,2020-03-06,29.5,47.75,0,0,58
4073,Kuwait,2020-03-07,29.5,47.75,0,0,61
4074,Kuwait,2020-03-08,29.5,47.75,1,0,64
4075,Kuwait,2020-03-09,29.5,47.75,1,0,64
4076,Kuwait,2020-03-10,29.5,47.75,1,0,69
4077,Kuwait,2020-03-11,29.5,47.75,2,0,72
4078,Kuwait,2020-03-12,29.5,47.75,5,0,80
4079,Kuwait,2020-03-13,29.5,47.75,5,0,80
4080,Kuwait,2020-03-14,29.5,47.75,5,0,104
4081,Latvia,2020-01-22,56.8796,24.6032,0,0,0
4082,Latvia,2020-01-23,56.8796,24.6032,0,0,0
4083,Latvia,2020-01-24,56.8796,24.6032,0,0,0
4084,Latvia,2020-01-25,56.8796,24.6032,0,0,0
4085,Latvia,2020-01-26,56.8796,24.6032,0,0,0
4086,Latvia,2020-01-27,56.8796,24.6032,0,0,0
4087,Latvia,2020-01-28,56.8796,24.6032,0,0,0
4088,Latvia,2020-01-29,56.8796,24.6032,0,0,0
4089,Latvia,2020-01-30,56.8796,24.6032,0,0,0
4090,Latvia,2020-01-31,56.8796,24.6032,0,0,0
4091,Latvia,2020-02-01,56.8796,24.6032,0,0,0
4092,Latvia,2020-02-02,56.8796,24.6032,0,0,0
4093,Latvia,2020-02-03,56.8796,24.6032,0,0,0
4094,Latvia,2020-02-04,56.8796,24.6032,0,0,0
4095,Latvia,2020-02-05,56.8796,24.6032,0,0,0
4096,Latvia,2020-02-06,56.8796,24.6032,0,0,0
4097,Latvia,2020-02-07,56.8796,24.6032,0,0,0
4098,Latvia,2020-02-08,56.8796,24.6032,0,0,0
4099,Latvia,2020-02-09,56.8796,24.6032,0,0,0
4100,Latvia,2020-02-10,56.8796,24.6032,0,0,0
4101,Latvia,2020-02-11,56.8796,24.6032,0,0,0
4102,Latvia,2020-02-12,56.8796,24.6032,0,0,0
4103,Latvia,2020-02-13,56.8796,24.6032,0,0,0
4104,Latvia,2020-02-14,56.8796,24.6032,0,0,0
4105,Latvia,2020-02-15,56.8796,24.6032,0,0,0
4106,Latvia,2020-02-16,56.8796,24.6032,0,0,0
4107,Latvia,2020-02-17,56.8796,24.6032,0,0,0
4108,Latvia,2020-02-18,56.8796,24.6032,0,0,0
4109,Latvia,2020-02-19,56.8796,24.6032,0,0,0
4110,Latvia,2020-02-20,56.8796,24.6032,0,0,0
4111,Latvia,2020-02-21,56.8796,24.6032,0,0,0
4112,Latvia,2020-02-22,56.8796,24.6032,0,0,0
4113,Latvia,2020-02-23,56.8796,24.6032,0,0,0
4114,Latvia,2020-02-24,56.8796,24.6032,0,0,0
4115,Latvia,2020-02-25,56.8796,24.6032,0,0,0
4116,Latvia,2020-02-26,56.8796,24.6032,0,0,0
4117,Latvia,2020-02-27,56.8796,24.6032,0,0,0
4118,Latvia,2020-02-28,56.8796,24.6032,0,0,0
4119,Latvia,2020-02-29,56.8796,24.6032,0,0,0
4120,Latvia,2020-03-01,56.8796,24.6032,0,0,0
4121,Latvia,2020-03-02,56.8796,24.6032,0,0,1
4122,Latvia,2020-03-03,56.8796,24.6032,0,0,1
4123,Latvia,2020-03-04,56.8796,24.6032,0,0,1
4124,Latvia,2020-03-05,56.8796,24.6032,0,0,1
4125,Latvia,2020-03-06,56.8796,24.6032,0,0,1
4126,Latvia,2020-03-07,56.8796,24.6032,0,0,1
4127,Latvia,2020-03-08,56.8796,24.6032,0,0,2
4128,Latvia,2020-03-09,56.8796,24.6032,0,0,6
4129,Latvia,2020-03-10,56.8796,24.6032,1,0,8
4130,Latvia,2020-03-11,56.8796,24.6032,1,0,10
4131,Latvia,2020-03-12,56.8796,24.6032,1,0,10
4132,Latvia,2020-03-13,56.8796,24.6032,1,0,17
4133,Latvia,2020-03-14,56.8796,24.6032,1,0,26
4134,Lebanon,2020-01-22,33.8547,35.8623,0,0,0
4135,Lebanon,2020-01-23,33.8547,35.8623,0,0,0
4136,Lebanon,2020-01-24,33.8547,35.8623,0,0,0
4137,Lebanon,2020-01-25,33.8547,35.8623,0,0,0
4138,Lebanon,2020-01-26,33.8547,35.8623,0,0,0
4139,Lebanon,2020-01-27,33.8547,35.8623,0,0,0
4140,Lebanon,2020-01-28,33.8547,35.8623,0,0,0
4141,Lebanon,2020-01-29,33.8547,35.8623,0,0,0
4142,Lebanon,2020-01-30,33.8547,35.8623,0,0,0
4143,Lebanon,2020-01-31,33.8547,35.8623,0,0,0
4144,Lebanon,2020-02-01,33.8547,35.8623,0,0,0
4145,Lebanon,2020-02-02,33.8547,35.8623,0,0,0
4146,Lebanon,2020-02-03,33.8547,35.8623,0,0,0
4147,Lebanon,2020-02-04,33.8547,35.8623,0,0,0
4148,Lebanon,2020-02-05,33.8547,35.8623,0,0,0
4149,Lebanon,2020-02-06,33.8547,35.8623,0,0,0
4150,Lebanon,2020-02-07,33.8547,35.8623,0,0,0
4151,Lebanon,2020-02-08,33.8547,35.8623,0,0,0
4152,Lebanon,2020-02-09,33.8547,35.8623,0,0,0
4153,Lebanon,2020-02-10,33.8547,35.8623,0,0,0
4154,Lebanon,2020-02-11,33.8547,35.8623,0,0,0
4155,Lebanon,2020-02-12,33.8547,35.8623,0,0,0
4156,Lebanon,2020-02-13,33.8547,35.8623,0,0,0
4157,Lebanon,2020-02-14,33.8547,35.8623,0,0,0
4158,Lebanon,2020-02-15,33.8547,35.8623,0,0,0
4159,Lebanon,2020-02-16,33.8547,35.8623,0,0,0
4160,Lebanon,2020-02-17,33.8547,35.8623,0,0,0
4161,Lebanon,2020-02-18,33.8547,35.8623,0,0,0
4162,Lebanon,2020-02-19,33.8547,35.8623,0,0,0
4163,Lebanon,2020-02-20,33.8547,35.8623,0,0,0
4164,Lebanon,2020-02-21,33.8547,35.8623,0,0,1
4165,Lebanon,2020-02-22,33.8547,35.8623,0,0,1
4166,Lebanon,2020-02-23,33.8547,35.8623,0,0,1
4167,Lebanon,2020-02-24,33.8547,35.8623,0,0,1
4168,Lebanon,2020-02-25,33.8547,35.8623,0,0,1
4169,Lebanon,2020-02-26,33.8547,35.8623,0,0,2
4170,Lebanon,2020-02-27,33.8547,35.8623,0,0,2
4171,Lebanon,2020-02-28,33.8547,35.8623,0,0,2
4172,Lebanon,2020-02-29,33.8547,35.8623,0,0,4
4173,Lebanon,2020-03-01,33.8547,35.8623,0,0,10
4174,Lebanon,2020-03-02,33.8547,35.8623,0,0,13
4175,Lebanon,2020-03-03,33.8547,35.8623,0,0,13
4176,Lebanon,2020-03-04,33.8547,35.8623,1,0,13
4177,Lebanon,2020-03-05,33.8547,35.8623,1,0,16
4178,Lebanon,2020-03-06,33.8547,35.8623,1,0,22
4179,Lebanon,2020-03-07,33.8547,35.8623,1,0,22
4180,Lebanon,2020-03-08,33.8547,35.8623,1,0,32
4181,Lebanon,2020-03-09,33.8547,35.8623,1,0,32
4182,Lebanon,2020-03-10,33.8547,35.8623,1,1,41
4183,Lebanon,2020-03-11,33.8547,35.8623,1,3,61
4184,Lebanon,2020-03-12,33.8547,35.8623,1,3,61
4185,Lebanon,2020-03-13,33.8547,35.8623,1,3,77
4186,Lebanon,2020-03-14,33.8547,35.8623,1,3,93
4187,Liechtenstein,2020-01-22,47.14,9.55,0,0,0
4188,Liechtenstein,2020-01-23,47.14,9.55,0,0,0
4189,Liechtenstein,2020-01-24,47.14,9.55,0,0,0
4190,Liechtenstein,2020-01-25,47.14,9.55,0,0,0
4191,Liechtenstein,2020-01-26,47.14,9.55,0,0,0
4192,Liechtenstein,2020-01-27,47.14,9.55,0,0,0
4193,Liechtenstein,2020-01-28,47.14,9.55,0,0,0
4194,Liechtenstein,2020-01-29,47.14,9.55,0,0,0
4195,Liechtenstein,2020-01-30,47.14,9.55,0,0,0
4196,Liechtenstein,2020-01-31,47.14,9.55,0,0,0
4197,Liechtenstein,2020-02-01,47.14,9.55,0,0,0
4198,Liechtenstein,2020-02-02,47.14,9.55,0,0,0
4199,Liechtenstein,2020-02-03,47.14,9.55,0,0,0
4200,Liechtenstein,2020-02-04,47.14,9.55,0,0,0
4201,Liechtenstein,2020-02-05,47.14,9.55,0,0,0
4202,Liechtenstein,2020-02-06,47.14,9.55,0,0,0
4203,Liechtenstein,2020-02-07,47.14,9.55,0,0,0
4204,Liechtenstein,2020-02-08,47.14,9.55,0,0,0
4205,Liechtenstein,2020-02-09,47.14,9.55,0,0,0
4206,Liechtenstein,2020-02-10,47.14,9.55,0,0,0
4207,Liechtenstein,2020-02-11,47.14,9.55,0,0,0
4208,Liechtenstein,2020-02-12,47.14,9.55,0,0,0
4209,Liechtenstein,2020-02-13,47.14,9.55,0,0,0
4210,Liechtenstein,2020-02-14,47.14,9.55,0,0,0
4211,Liechtenstein,2020-02-15,47.14,9.55,0,0,0
4212,Liechtenstein,2020-02-16,47.14,9.55,0,0,0
4213,Liechtenstein,2020-02-17,47.14,9.55,0,0,0
4214,Liechtenstein,2020-02-18,47.14,9.55,0,0,0
4215,Liechtenstein,2020-02-19,47.14,9.55,0,0,0
4216,Liechtenstein,2020-02-20,47.14,9.55,0,0,0
4217,Liechtenstein,2020-02-21,47.14,9.55,0,0,0
4218,Liechtenstein,2020-02-22,47.14,9.55,0,0,0
4219,Liechtenstein,2020-02-23,47.14,9.55,0,0,0
4220,Liechtenstein,2020-02-24,47.14,9.55,0,0,0
4221,Liechtenstein,2020-02-25,47.14,9.55,0,0,0
4222,Liechtenstein,2020-02-26,47.14,9.55,0,0,0
4223,Liechtenstein,2020-02-27,47.14,9.55,0,0,0
4224,Liechtenstein,2020-02-28,47.14,9.55,0,0,0
4225,Liechtenstein,2020-02-29,47.14,9.55,0,0,0
4226,Liechtenstein,2020-03-01,47.14,9.55,0,0,0
4227,Liechtenstein,2020-03-02,47.14,9.55,0,0,0
4228,Liechtenstein,2020-03-03,47.14,9.55,0,0,0
4229,Liechtenstein,2020-03-04,47.14,9.55,0,0,1
4230,Liechtenstein,2020-03-05,47.14,9.55,0,0,1
4231,Liechtenstein,2020-03-06,47.14,9.55,0,0,1
4232,Liechtenstein,2020-03-07,47.14,9.55,0,0,1
4233,Liechtenstein,2020-03-08,47.14,9.55,0,0,1
4234,Liechtenstein,2020-03-09,47.14,9.55,0,0,1
4235,Liechtenstein,2020-03-10,47.14,9.55,0,0,1
4236,Liechtenstein,2020-03-11,47.14,9.55,0,0,1
4237,Liechtenstein,2020-03-12,47.14,9.55,0,0,1
4238,Liechtenstein,2020-03-13,47.14,9.55,0,0,1
4239,Liechtenstein,2020-03-14,47.14,9.55,0,0,4
4240,Lithuania,2020-01-22,55.1694,23.8813,0,0,0
4241,Lithuania,2020-01-23,55.1694,23.8813,0,0,0
4242,Lithuania,2020-01-24,55.1694,23.8813,0,0,0
4243,Lithuania,2020-01-25,55.1694,23.8813,0,0,0
4244,Lithuania,2020-01-26,55.1694,23.8813,0,0,0
4245,Lithuania,2020-01-27,55.1694,23.8813,0,0,0
4246,Lithuania,2020-01-28,55.1694,23.8813,0,0,0
4247,Lithuania,2020-01-29,55.1694,23.8813,0,0,0
4248,Lithuania,2020-01-30,55.1694,23.8813,0,0,0
4249,Lithuania,2020-01-31,55.1694,23.8813,0,0,0
4250,Lithuania,2020-02-01,55.1694,23.8813,0,0,0
4251,Lithuania,2020-02-02,55.1694,23.8813,0,0,0
4252,Lithuania,2020-02-03,55.1694,23.8813,0,0,0
4253,Lithuania,2020-02-04,55.1694,23.8813,0,0,0
4254,Lithuania,2020-02-05,55.1694,23.8813,0,0,0
4255,Lithuania,2020-02-06,55.1694,23.8813,0,0,0
4256,Lithuania,2020-02-07,55.1694,23.8813,0,0,0
4257,Lithuania,2020-02-08,55.1694,23.8813,0,0,0
4258,Lithuania,2020-02-09,55.1694,23.8813,0,0,0
4259,Lithuania,2020-02-10,55.1694,23.8813,0,0,0
4260,Lithuania,2020-02-11,55.1694,23.8813,0,0,0
4261,Lithuania,2020-02-12,55.1694,23.8813,0,0,0
4262,Lithuania,2020-02-13,55.1694,23.8813,0,0,0
4263,Lithuania,2020-02-14,55.1694,23.8813,0,0,0
4264,Lithuania,2020-02-15,55.1694,23.8813,0,0,0
4265,Lithuania,2020-02-16,55.1694,23.8813,0,0,0
4266,Lithuania,2020-02-17,55.1694,23.8813,0,0,0
4267,Lithuania,2020-02-18,55.1694,23.8813,0,0,0
4268,Lithuania,2020-02-19,55.1694,23.8813,0,0,0
4269,Lithuania,2020-02-20,55.1694,23.8813,0,0,0
4270,Lithuania,2020-02-21,55.1694,23.8813,0,0,0
4271,Lithuania,2020-02-22,55.1694,23.8813,0,0,0
4272,Lithuania,2020-02-23,55.1694,23.8813,0,0,0
4273,Lithuania,2020-02-24,55.1694,23.8813,0,0,0
4274,Lithuania,2020-02-25,55.1694,23.8813,0,0,0
4275,Lithuania,2020-02-26,55.1694,23.8813,0,0,0
4276,Lithuania,2020-02-27,55.1694,23.8813,0,0,0
4277,Lithuania,2020-02-28,55.1694,23.8813,0,0,1
4278,Lithuania,2020-02-29,55.1694,23.8813,0,0,1
4279,Lithuania,2020-03-01,55.1694,23.8813,0,0,1
4280,Lithuania,2020-03-02,55.1694,23.8813,0,0,1
4281,Lithuania,2020-03-03,55.1694,23.8813,0,0,1
4282,Lithuania,2020-03-04,55.1694,23.8813,0,0,1
4283,Lithuania,2020-03-05,55.1694,23.8813,0,0,1
4284,Lithuania,2020-03-06,55.1694,23.8813,0,0,1
4285,Lithuania,2020-03-07,55.1694,23.8813,0,0,1
4286,Lithuania,2020-03-08,55.1694,23.8813,0,0,1
4287,Lithuania,2020-03-09,55.1694,23.8813,0,0,1
4288,Lithuania,2020-03-10,55.1694,23.8813,0,0,1
4289,Lithuania,2020-03-11,55.1694,23.8813,0,0,3
4290,Lithuania,2020-03-12,55.1694,23.8813,0,0,3
4291,Lithuania,2020-03-13,55.1694,23.8813,0,0,6
4292,Lithuania,2020-03-14,55.1694,23.8813,0,0,8
4293,Luxembourg,2020-01-22,49.8153,6.1296,0,0,0
4294,Luxembourg,2020-01-23,49.8153,6.1296,0,0,0
4295,Luxembourg,2020-01-24,49.8153,6.1296,0,0,0
4296,Luxembourg,2020-01-25,49.8153,6.1296,0,0,0
4297,Luxembourg,2020-01-26,49.8153,6.1296,0,0,0
4298,Luxembourg,2020-01-27,49.8153,6.1296,0,0,0
4299,Luxembourg,2020-01-28,49.8153,6.1296,0,0,0
4300,Luxembourg,2020-01-29,49.8153,6.1296,0,0,0
4301,Luxembourg,2020-01-30,49.8153,6.1296,0,0,0
4302,Luxembourg,2020-01-31,49.8153,6.1296,0,0,0
4303,Luxembourg,2020-02-01,49.8153,6.1296,0,0,0
4304,Luxembourg,2020-02-02,49.8153,6.1296,0,0,0
4305,Luxembourg,2020-02-03,49.8153,6.1296,0,0,0
4306,Luxembourg,2020-02-04,49.8153,6.1296,0,0,0
4307,Luxembourg,2020-02-05,49.8153,6.1296,0,0,0
4308,Luxembourg,2020-02-06,49.8153,6.1296,0,0,0
4309,Luxembourg,2020-02-07,49.8153,6.1296,0,0,0
4310,Luxembourg,2020-02-08,49.8153,6.1296,0,0,0
4311,Luxembourg,2020-02-09,49.8153,6.1296,0,0,0
4312,Luxembourg,2020-02-10,49.8153,6.1296,0,0,0
4313,Luxembourg,2020-02-11,49.8153,6.1296,0,0,0
4314,Luxembourg,2020-02-12,49.8153,6.1296,0,0,0
4315,Luxembourg,2020-02-13,49.8153,6.1296,0,0,0
4316,Luxembourg,2020-02-14,49.8153,6.1296,0,0,0
4317,Luxembourg,2020-02-15,49.8153,6.1296,0,0,0
4318,Luxembourg,2020-02-16,49.8153,6.1296,0,0,0
4319,Luxembourg,2020-02-17,49.8153,6.1296,0,0,0
4320,Luxembourg,2020-02-18,49.8153,6.1296,0,0,0
4321,Luxembourg,2020-02-19,49.8153,6.1296,0,0,0
4322,Luxembourg,2020-02-20,49.8153,6.1296,0,0,0
4323,Luxembourg,2020-02-21,49.8153,6.1296,0,0,0
4324,Luxembourg,2020-02-22,49.8153,6.1296,0,0,0
4325,Luxembourg,2020-02-23,49.8153,6.1296,0,0,0
4326,Luxembourg,2020-02-24,49.8153,6.1296,0,0,0
4327,Luxembourg,2020-02-25,49.8153,6.1296,0,0,0
4328,Luxembourg,2020-02-26,49.8153,6.1296,0,0,0
4329,Luxembourg,2020-02-27,49.8153,6.1296,0,0,0
4330,Luxembourg,2020-02-28,49.8153,6.1296,0,0,0
4331,Luxembourg,2020-02-29,49.8153,6.1296,0,0,1
4332,Luxembourg,2020-03-01,49.8153,6.1296,0,0,1
4333,Luxembourg,2020-03-02,49.8153,6.1296,0,0,1
4334,Luxembourg,2020-03-03,49.8153,6.1296,0,0,1
4335,Luxembourg,2020-03-04,49.8153,6.1296,0,0,1
4336,Luxembourg,2020-03-05,49.8153,6.1296,0,0,1
4337,Luxembourg,2020-03-06,49.8153,6.1296,0,0,2
4338,Luxembourg,2020-03-07,49.8153,6.1296,0,0,2
4339,Luxembourg,2020-03-08,49.8153,6.1296,0,0,3
4340,Luxembourg,2020-03-09,49.8153,6.1296,0,0,3
4341,Luxembourg,2020-03-10,49.8153,6.1296,0,0,5
4342,Luxembourg,2020-03-11,49.8153,6.1296,0,0,7
4343,Luxembourg,2020-03-12,49.8153,6.1296,0,0,19
4344,Luxembourg,2020-03-13,49.8153,6.1296,0,0,34
4345,Luxembourg,2020-03-14,49.8153,6.1296,0,1,51
4346,Malaysia,2020-01-22,2.5,112.5,0,0,0
4347,Malaysia,2020-01-23,2.5,112.5,0,0,0
4348,Malaysia,2020-01-24,2.5,112.5,0,0,0
4349,Malaysia,2020-01-25,2.5,112.5,0,0,3
4350,Malaysia,2020-01-26,2.5,112.5,0,0,4
4351,Malaysia,2020-01-27,2.5,112.5,0,0,4
4352,Malaysia,2020-01-28,2.5,112.5,0,0,4
4353,Malaysia,2020-01-29,2.5,112.5,0,0,7
4354,Malaysia,2020-01-30,2.5,112.5,0,0,8
4355,Malaysia,2020-01-31,2.5,112.5,0,0,8
4356,Malaysia,2020-02-01,2.5,112.5,0,0,8
4357,Malaysia,2020-02-02,2.5,112.5,0,0,8
4358,Malaysia,2020-02-03,2.5,112.5,0,0,8
4359,Malaysia,2020-02-04,2.5,112.5,0,0,10
4360,Malaysia,2020-02-05,2.5,112.5,0,0,12
4361,Malaysia,2020-02-06,2.5,112.5,0,0,12
4362,Malaysia,2020-02-07,2.5,112.5,1,0,12
4363,Malaysia,2020-02-08,2.5,112.5,1,0,16
4364,Malaysia,2020-02-09,2.5,112.5,1,0,16
4365,Malaysia,2020-02-10,2.5,112.5,1,0,18
4366,Malaysia,2020-02-11,2.5,112.5,3,0,18
4367,Malaysia,2020-02-12,2.5,112.5,3,0,18
4368,Malaysia,2020-02-13,2.5,112.5,3,0,19
4369,Malaysia,2020-02-14,2.5,112.5,3,0,19
4370,Malaysia,2020-02-15,2.5,112.5,7,0,22
4371,Malaysia,2020-02-16,2.5,112.5,7,0,22
4372,Malaysia,2020-02-17,2.5,112.5,7,0,22
4373,Malaysia,2020-02-18,2.5,112.5,13,0,22
4374,Malaysia,2020-02-19,2.5,112.5,15,0,22
4375,Malaysia,2020-02-20,2.5,112.5,15,0,22
4376,Malaysia,2020-02-21,2.5,112.5,15,0,22
4377,Malaysia,2020-02-22,2.5,112.5,15,0,22
4378,Malaysia,2020-02-23,2.5,112.5,15,0,22
4379,Malaysia,2020-02-24,2.5,112.5,18,0,22
4380,Malaysia,2020-02-25,2.5,112.5,18,0,22
4381,Malaysia,2020-02-26,2.5,112.5,18,0,22
4382,Malaysia,2020-02-27,2.5,112.5,18,0,23
4383,Malaysia,2020-02-28,2.5,112.5,18,0,23
4384,Malaysia,2020-02-29,2.5,112.5,18,0,25
4385,Malaysia,2020-03-01,2.5,112.5,18,0,29
4386,Malaysia,2020-03-02,2.5,112.5,18,0,29
4387,Malaysia,2020-03-03,2.5,112.5,22,0,36
4388,Malaysia,2020-03-04,2.5,112.5,22,0,50
4389,Malaysia,2020-03-05,2.5,112.5,22,0,50
4390,Malaysia,2020-03-06,2.5,112.5,22,0,83
4391,Malaysia,2020-03-07,2.5,112.5,23,0,93
4392,Malaysia,2020-03-08,2.5,112.5,24,0,99
4393,Malaysia,2020-03-09,2.5,112.5,24,0,117
4394,Malaysia,2020-03-10,2.5,112.5,24,0,129
4395,Malaysia,2020-03-11,2.5,112.5,26,0,149
4396,Malaysia,2020-03-12,2.5,112.5,26,0,149
4397,Malaysia,2020-03-13,2.5,112.5,26,0,197
4398,Malaysia,2020-03-14,2.5,112.5,35,0,238
4399,Maldives,2020-01-22,3.2028,73.2207,0,0,0
4400,Maldives,2020-01-23,3.2028,73.2207,0,0,0
4401,Maldives,2020-01-24,3.2028,73.2207,0,0,0
4402,Maldives,2020-01-25,3.2028,73.2207,0,0,0
4403,Maldives,2020-01-26,3.2028,73.2207,0,0,0
4404,Maldives,2020-01-27,3.2028,73.2207,0,0,0
4405,Maldives,2020-01-28,3.2028,73.2207,0,0,0
4406,Maldives,2020-01-29,3.2028,73.2207,0,0,0
4407,Maldives,2020-01-30,3.2028,73.2207,0,0,0
4408,Maldives,2020-01-31,3.2028,73.2207,0,0,0
4409,Maldives,2020-02-01,3.2028,73.2207,0,0,0
4410,Maldives,2020-02-02,3.2028,73.2207,0,0,0
4411,Maldives,2020-02-03,3.2028,73.2207,0,0,0
4412,Maldives,2020-02-04,3.2028,73.2207,0,0,0
4413,Maldives,2020-02-05,3.2028,73.2207,0,0,0
4414,Maldives,2020-02-06,3.2028,73.2207,0,0,0
4415,Maldives,2020-02-07,3.2028,73.2207,0,0,0
4416,Maldives,2020-02-08,3.2028,73.2207,0,0,0
4417,Maldives,2020-02-09,3.2028,73.2207,0,0,0
4418,Maldives,2020-02-10,3.2028,73.2207,0,0,0
4419,Maldives,2020-02-11,3.2028,73.2207,0,0,0
4420,Maldives,2020-02-12,3.2028,73.2207,0,0,0
4421,Maldives,2020-02-13,3.2028,73.2207,0,0,0
4422,Maldives,2020-02-14,3.2028,73.2207,0,0,0
4423,Maldives,2020-02-15,3.2028,73.2207,0,0,0
4424,Maldives,2020-02-16,3.2028,73.2207,0,0,0
4425,Maldives,2020-02-17,3.2028,73.2207,0,0,0
4426,Maldives,2020-02-18,3.2028,73.2207,0,0,0
4427,Maldives,2020-02-19,3.2028,73.2207,0,0,0
4428,Maldives,2020-02-20,3.2028,73.2207,0,0,0
4429,Maldives,2020-02-21,3.2028,73.2207,0,0,0
4430,Maldives,2020-02-22,3.2028,73.2207,0,0,0
4431,Maldives,2020-02-23,3.2028,73.2207,0,0,0
4432,Maldives,2020-02-24,3.2028,73.2207,0,0,0
4433,Maldives,2020-02-25,3.2028,73.2207,0,0,0
4434,Maldives,2020-02-26,3.2028,73.2207,0,0,0
4435,Maldives,2020-02-27,3.2028,73.2207,0,0,0
4436,Maldives,2020-02-28,3.2028,73.2207,0,0,0
4437,Maldives,2020-02-29,3.2028,73.2207,0,0,0
4438,Maldives,2020-03-01,3.2028,73.2207,0,0,0
4439,Maldives,2020-03-02,3.2028,73.2207,0,0,0
4440,Maldives,2020-03-03,3.2028,73.2207,0,0,0
4441,Maldives,2020-03-04,3.2028,73.2207,0,0,0
4442,Maldives,2020-03-05,3.2028,73.2207,0,0,0
4443,Maldives,2020-03-06,3.2028,73.2207,0,0,0
4444,Maldives,2020-03-07,3.2028,73.2207,0,0,0
4445,Maldives,2020-03-08,3.2028,73.2207,0,0,4
4446,Maldives,2020-03-09,3.2028,73.2207,0,0,4
4447,Maldives,2020-03-10,3.2028,73.2207,0,0,6
4448,Maldives,2020-03-11,3.2028,73.2207,0,0,8
4449,Maldives,2020-03-12,3.2028,73.2207,0,0,8
4450,Maldives,2020-03-13,3.2028,73.2207,0,0,9
